ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities,region
99433428,Faber Heights,1988,RM 2 000 per month,Kuala Lumpur - Taman Desa,Condominium,3,2,2,1200 sq.ft.,Fully Furnished,"Playground, Gymnasium, Barbeque area, Security, Swimming Pool, Squash Court, Sauna, Tennis Court, Club house, Parking, Minimart",,Kuala Lumpur
100095759,Setapak Ria Condominium,1994,RM 1 200 per month,Kuala Lumpur - Setapak,Condominium,3,1,2,911 sq.ft.,Partially Furnished,"Security, Gymnasium, Tennis Court, Squash Court, Parking, Minimart, Playground, Barbeque area, Swimming Pool, Sauna",,Kuala Lumpur
100268531,The Hamstead,,RM 1 400 per month,Kuala Lumpur - Cheras,Condominium,3,2,2,947 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Club house, Jogging Track","Near KTM/LRT, Cooking Allowed",Kuala Lumpur
100268266,Ketumbar Hill,,RM 1 500 per month,Kuala Lumpur - Cheras,Condominium,3,1,2,1200 sq.ft.,Fully Furnished,,,Kuala Lumpur
100268508,PV9 Residences @ Taman Melati,2022,RM 1 800 per month,Kuala Lumpur - Setapak,Service Residence,3,1,2,884 sq.ft.,Partially Furnished,,"Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100268503,Scarletz,,RM 2 500 per month,Kuala Lumpur - KLCC,Service Residence,1,,1,450 sq.ft.,Fully Furnished,"Security, Lift, Swimming Pool, Parking, Gymnasium, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Internet",Kuala Lumpur
100268498,EkoCheras Service Apartment,2017,RM 2 400 per month,Kuala Lumpur - Cheras,Service Residence,2,1,2,1168 sq.ft.,Partially Furnished,"Jogging Track, Lift, Sauna, Security, Minimart, Gymnasium, Tennis Court, Playground, Swimming Pool, Barbeque area, Parking",,Kuala Lumpur
100268494,Spring Villa Apartment,,RM 1 100 per month,Kuala Lumpur - Ampang,Apartment,3,1,2,750 sq.ft.,Partially Furnished,"Parking, Security",,Kuala Lumpur
100268493,Residensi Akasia Permaisuri,,RM 1 700 per month,Kuala Lumpur - Cheras,Apartment,3,2,2,807 sq.ft.,Fully Furnished,,,Kuala Lumpur
100268491,Parc 3,2021,RM 2 700 per month,Kuala Lumpur - Cheras,Service Residence,2,1,2,736 sq.ft.,Fully Furnished,"Gymnasium, Playground, Barbeque area, Security, Multipurpose hall, Parking, Jogging Track, Lift",,Kuala Lumpur
100268488,Mesra Villa @ Pandan Mesra,2007,RM 1 300 per month,Kuala Lumpur - Ampang,Apartment,3,1,2,871 sq.ft.,Partially Furnished,"Swimming Pool, Security",,Kuala Lumpur
100268486,Impiana Sky Residensi,2021,RM 1 300 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1,2,850 sq.ft.,Partially Furnished,"Gymnasium, Playground, Parking, Multipurpose hall, Security",,Kuala Lumpur
100115857,Vista Danau Kota,2023,RM 1 600 per month,Kuala Lumpur - Setapak,Apartment,3,1,2,969 sq.ft.,Partially Furnished,"Multipurpose hall, Security, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100268450,Impiana Sky Residensi,2021,RM 1 200 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,1,2,850 sq.ft.,Partially Furnished,"Security, Playground, Gymnasium, Multipurpose hall, Parking",,Kuala Lumpur
99431289,Genting Court Condominium,1995,RM 1 000 per month,Kuala Lumpur - Setapak,Condominium,3,,2,803 sq.ft.,Not Furnished,Minimart,,Kuala Lumpur
100268073,Desa Angkasa,,RM 3 000 per month,Kuala Lumpur - Ampang Hilir,Condominium,2,1,2,1227 sq.ft.,Fully Furnished,"Club house, Minimart, Tennis Court, Squash Court, Parking, Security, Sauna, Playground, Swimming Pool, Gymnasium, Jogging Track, Lift","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
98416046,Pearl Suria,2016,RM 2 000 per month,Kuala Lumpur - Old Klang Road,Condominium,3,2,2,1202 sq.ft.,Fully Furnished,"Gymnasium, Multipurpose hall, Security, Swimming Pool, Jogging Track, Sauna, Playground, Barbeque area, Parking, Lift, Minimart, Club house","Washing Machine, Cooking Allowed, Air-Cond, Internet",Kuala Lumpur
99175617,Aman Dua,,RM 900 per month,Kuala Lumpur - Kepong,Apartment,3,1,2,850 sq.ft.,Partially Furnished,"Swimming Pool, Minimart, Parking, Security",,Kuala Lumpur
99970206,Rafflesia Sentul Condominium,,RM 1 800 per month,Kuala Lumpur - Sentul,Condominium,3,1,2,900 sq.ft.,Fully Furnished,"Gymnasium, Parking, Security, Swimming Pool, Minimart, Playground","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur
100268356,Residensi Vista Wirajaya,,RM 1 700 per month,Kuala Lumpur - Setapak,Apartment,3,1,2,885 sq.ft.,Fully Furnished,,,Kuala Lumpur
99461857,Laman Tasik,2002,RM 2 000 per month,Kuala Lumpur - Cheras,Condominium,4,1,2,1280 sq.ft.,Fully Furnished,"Parking, Minimart, Security, Playground, Swimming Pool, Gymnasium, Lift, Multipurpose hall, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100268320,Residensi Rampai II,2021,RM 2 000 per month,Kuala Lumpur - Setapak,Apartment,4,2,2,950 sq.ft.,Fully Furnished,"Playground, Jogging Track, Security, Gymnasium, Parking, Swimming Pool, Sauna, Multipurpose hall, Barbeque area",,Kuala Lumpur
100089766,Cendana Apartment,2008,RM 900 per month,Kuala Lumpur - Cheras,Apartment,3,,2,700 sq.ft.,Partially Furnished,"Security, Minimart, Playground, Gymnasium",Cooking Allowed,Kuala Lumpur
98903358,city of green,,RM 1 000 per month,Kuala Lumpur - Bukit Jalil,Condominium,1,1,1,650 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna","Air-Cond, Cooking Allowed",Kuala Lumpur
100046131,Putra Suria Residence,,RM 1 300 per month,Kuala Lumpur - Cheras,Condominium,3,1,2,750 sq.ft.,Partially Furnished,"Jogging Track, Parking, Gymnasium, Security, Minimart, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100155440,Lavile,2021,RM 9 500 per month,Kuala Lumpur - Cheras,Service Residence,3,1,2,1068 sq.ft.,Fully Furnished,"Multipurpose hall, Swimming Pool, Barbeque area, Security, Gymnasium",,Kuala Lumpur
100032107,Majestic Maxim,2021,RM 1 700 per month,Kuala Lumpur - Cheras,Service Residence,3,,2,819 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Parking, Lift, Barbeque area, Security, Gymnasium, Jogging Track","Air-Cond, Near KTM/LRT",Kuala Lumpur
98070408,,,RM 1 300 per month,Kuala Lumpur - Desa Pandan,Apartment,3,,2,900 sq.ft.,Fully Furnished,"Parking, Security, Playground, Swimming Pool, Gymnasium, Jogging Track, Minimart",,Kuala Lumpur
98628329,Pearl Suria,2016,RM 2 500 per month,Kuala Lumpur - Old Klang Road,Condominium,3,1,2,1200 sq.ft.,Fully Furnished,"Swimming Pool, Sauna, Jogging Track, Playground, Security, Gymnasium, Barbeque area, Multipurpose hall, Lift, Parking, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
100267642,Menara Menjalara,,RM 1 300 per month,Kuala Lumpur - Bandar Menjalara,Condominium,3,1,2,1076 sq.ft.,Fully Furnished,"Parking, Playground, Tennis Court, Security, Swimming Pool",,Kuala Lumpur
100267925,Kenanga Point,,RM 2 200 per month,Kuala Lumpur - Pudu,Condominium,3,1,2,1060 sq.ft.,Partially Furnished,"Security, Tennis Court, Sauna, Gymnasium, Playground, Swimming Pool, Squash Court, Barbeque area, Parking, Lift, Minimart","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur
100267821,Majestic Maxim,2021,RM 1 400 per month,Kuala Lumpur - Cheras,Service Residence,2,2,2,650 sq.ft.,Not Furnished,"Parking, Gymnasium, Jogging Track, Lift, Barbeque area, Security, Swimming Pool, Playground","Air-Cond, Near KTM/LRT, Cooking Allowed",Kuala Lumpur
100267390,Pearl Suria,2016,RM 1 700 per month,Kuala Lumpur - Old Klang Road,Condominium,2,1,2,911 sq.ft.,Fully Furnished,"Gymnasium, Multipurpose hall, Security, Swimming Pool, Jogging Track, Sauna, Playground, Barbeque area",,Kuala Lumpur
100267388,The Orion,2006,RM 3 000 per month,Kuala Lumpur - City Centre,Condominium,3,3,3,1323 sq.ft.,Fully Furnished,"Jogging Track, Barbeque area, Parking, Squash Court, Swimming Pool, Gymnasium, Playground",,Kuala Lumpur
100267433,The Capers,,RM 2 500 per month,Kuala Lumpur - Sentul,Service Residence,2,,2,999 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Gymnasium, Barbeque area, Parking, Security, Sauna, Jogging Track","Air-Cond, Near KTM/LRT, Washing Machine, Cooking Allowed",Kuala Lumpur
100267427,Sky Meridien,,RM 2 400 per month,Kuala Lumpur - Sentul,Condominium,3,2,2,1000 sq.ft.,Fully Furnished,,,Kuala Lumpur
100267673,M Centura,2021,RM 2 000 per month,Kuala Lumpur - Sentul,Service Residence,2,1,1,646 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
98197714,Arte Mont Kiara,,RM 3 200 per month,Kuala Lumpur - Mont Kiara,Service Residence,2,2,1,925 sq.ft.,Fully Furnished,"Parking, Lift, Security, Swimming Pool, Playground, Gymnasium, Squash Court, Tennis Court, Minimart, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100266942,J.dupion,,RM 3 100 per month,Kuala Lumpur - Cheras,Condominium,3,2,2,1125 sq.ft.,Fully Furnished,,,Kuala Lumpur
100266947,SkyMeridien Residences @ Sentul East,2022,RM 1 750 per month,Kuala Lumpur - Sentul,Condominium,1,1,1,600 sq.ft.,Fully Furnished,"Tennis Court, Sauna, Security, Barbeque area, Minimart, Swimming Pool, Squash Court, Multipurpose hall, Club house, Playground, Gymnasium, Jogging Track, Lift, Parking",,Kuala Lumpur
100266994,Court 28 @ KL City,2019,RM 1 800 per month,Kuala Lumpur - Jalan Ipoh,Service Residence,3,,2,859 sq.ft.,Fully Furnished,"Security, Playground, Squash Court, Parking, Swimming Pool, Gymnasium",,Kuala Lumpur
100267358,Enesta,2021,RM 1 599 per month,Kuala Lumpur - Kepong,Service Residence,3,1,2,920 sq.ft.,Partially Furnished,"Parking, Security, Lift, Playground, Swimming Pool, Multipurpose hall, Gymnasium, Club house, Sauna","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100267352,Emerald Hills,2025,RM 2 300 per month,Kuala Lumpur - Cheras,Condominium,3,2,2,893 sq.ft.,Fully Furnished,"Sauna, Playground, Club house, Jogging Track, Parking, Security, Swimming Pool, Barbeque area",,Kuala Lumpur
100267339,THE FENNEL AT SENTUL EAST,2017,RM 2 700 per month,Kuala Lumpur - Sentul,Condominium,3,,3,1200 sq.ft.,Fully Furnished,"Parking, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100267328,M City,2016,RM 2 000 per month,Kuala Lumpur - KL City,Service Residence,1,1,2,911 sq.ft.,Fully Furnished,"Parking, Jogging Track, Minimart, Squash Court, Security, Swimming Pool, Gymnasium, Playground, Lift, Barbeque area, Sauna, Multipurpose hall, Club house","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100267315,Perdana Puri,,RM 1 000 per month,Kuala Lumpur - Kepong,Condominium,3,1,2,903 sq.ft.,Partially Furnished,"Security, Parking",,Kuala Lumpur
100267232,Infiniti 3 Residences,,RM 2 100 per month,Kuala Lumpur - Wangsa Maju,Service Residence,3,2,2,1085 sq.ft.,Partially Furnished,"Security, Lift, Swimming Pool, Parking, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur
100266818,Sri Jinjang Apartment (Pangsapuri Sri Jinjang),,RM 1 200 per month,Kuala Lumpur - KL City,Apartment,3,1,2,850 sq.ft.,Partially Furnished,"Playground, Parking, Security, Minimart","Air-Cond, Cooking Allowed",Kuala Lumpur
100267204,Residensi Desa Sentralmas (Taman Desa),,RM 1 300 per month,Kuala Lumpur - Taman Desa,Condominium,3,1,2,850 sq.ft.,Partially Furnished,"Parking, Minimart, Swimming Pool, Lift, Security, Playground",,Kuala Lumpur
100266843,Seri Riana Residence,2016,RM 3 600 per month,Kuala Lumpur - Wangsa Maju,Condominium,3,2,2,1528 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Gymnasium, Sauna, Club house, Parking, Security, Tennis Court, Squash Court, Barbeque area, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100267185,Menara Polo,,RM 1 000 per month,Kuala Lumpur - Desa Pandan,Condominium,1,,1,750 sq.ft.,Partially Furnished,"Playground, Gymnasium, Security, Squash Court, Parking, Tennis Court, Barbeque area, Sauna, Swimming Pool, Lift, Minimart, Multipurpose hall, Club house","Air-Cond, Cooking Allowed, Internet",Kuala Lumpur
100267149,Arte KL,2014,RM 3 000 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,,3,2000 sq.ft.,Fully Furnished,"Security, Barbeque area, Parking, Swimming Pool, Gymnasium",,Kuala Lumpur
100267132,Menara Polo,,RM 1 400 per month,Kuala Lumpur - Desa Pandan,Condominium,1,,1,800 sq.ft.,Fully Furnished,"Playground, Gymnasium, Security, Squash Court, Parking, Tennis Court, Barbeque area, Sauna, Swimming Pool, Lift, Minimart, Club house, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine, Internet",Kuala Lumpur
100267084,Danau Kota Suite Apartments,2018,RM 1 799 per month,Kuala Lumpur - Setapak,Condominium,3,1,2,900 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Jogging Track, Lift, Minimart, Security, Playground, Parking",,Kuala Lumpur
100266787,PV9 Residences @ Taman Melati,2022,RM 1 400 per month,Kuala Lumpur - Setapak,Condominium,3,1,2,850 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
100266774,Casa Mutiara,2007,RM 2 100 per month,Kuala Lumpur - Bukit Bintang,Service Residence,2,1,2,750 sq.ft.,Fully Furnished,"Parking, Playground, Swimming Pool, Gymnasium, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100266481,Seri Cendekia,,RM 1 280 per month,Kuala Lumpur - Cheras,Condominium,3,1,2,960 sq.ft.,Fully Furnished,"Gymnasium, Barbeque area, Playground, Swimming Pool, Parking, Security","Air-Cond, Cooking Allowed",Kuala Lumpur
100266719,Tuan Residency,,RM 1 950 per month,Kuala Lumpur - Jalan Kuching,Service Residence,3,1,2,900 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Sauna, Gymnasium, Barbeque area, Multipurpose hall, Club house","Cooking Allowed, Air-Cond, Washing Machine",Kuala Lumpur
100266717,Casa Green (Bukit Jalil),,RM 530 per month,Kuala Lumpur - Bukit Jalil,Condominium,1,,1,500 sq.ft.,Fully Furnished,"Security, Lift, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
100266650,PV9 Residences @ Taman Melati,2022,RM 2 200 per month,Kuala Lumpur - Setapak,Service Residence,3,2,2,1000 sq.ft.,Partially Furnished,"Parking, Security, Lift, Gymnasium, Minimart","Cooking Allowed, Air-Cond",Kuala Lumpur
100266644,Casa Green (Bukit Jalil),,RM 680 per month,Kuala Lumpur - Bukit Jalil,Condominium,1,,1,1000 sq.ft.,Fully Furnished,"Security, Lift, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
100266264,Casa Magna,,RM 1 200 per month,Kuala Lumpur - Kepong,Apartment,3,1,2,955 sq.ft.,Not Furnished,"Playground, Parking, Security, Barbeque area, Swimming Pool, Lift","Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100266601,Twinz Residences,2018,RM 1 700 per month,Kuala Lumpur - Puchong,Service Residence,3,,2,1181 sq.ft.,Partially Furnished,"Playground, Barbeque area, Security, Swimming Pool, Gymnasium, Multipurpose hall, Lift, Parking","Air-Cond, Cooking Allowed",Kuala Lumpur
100266600,Residensi KepongMas,2020,RM 1 000 per month,Kuala Lumpur - Kepong,Apartment,3,1,2,800 sq.ft.,Not Furnished,"Parking, Playground, Lift, Security","Air-Cond, Cooking Allowed",Kuala Lumpur
100266599,Regalia Residence,2012,RM 2 000 per month,Kuala Lumpur - Jalan Sultan Ismail,Service Residence,1,1,1,560 sq.ft.,Fully Furnished,"Playground, Parking, Gymnasium, Swimming Pool, Squash Court",,Kuala Lumpur
100266584,Casa Green (Bukit Jalil),,RM 780 per month,Kuala Lumpur - Bukit Jalil,Condominium,1,,1,1200 sq.ft.,Fully Furnished,"Security, Lift, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
100266583,Parc 3,2021,RM 2 900 per month,Kuala Lumpur - Cheras,Service Residence,4,2,2,1278 sq.ft.,Partially Furnished,"Gymnasium, Playground, Barbeque area, Security, Multipurpose hall, Parking, Jogging Track, Lift, Swimming Pool, Sauna","Air-Cond, Cooking Allowed",Kuala Lumpur
99203739,Setia SKY Residences,2011,RM 1 700 per month,Kuala Lumpur - KLCC,Condominium,1,,1,350 sq.ft.,Fully Furnished,"Gymnasium, Club house, Playground, Swimming Pool, Minimart, Parking, Security, Barbeque area, Lift","Air-Cond, Washing Machine, Cooking Allowed",Kuala Lumpur
100266477,Vista Angkasa,,RM 1 800 per month,Kuala Lumpur - Bangsar South,Apartment,4,2,2,1100 sq.ft.,Partially Furnished,"Parking, Security, Swimming Pool, Minimart, Lift, Playground, Multipurpose hall, Tennis Court",,Kuala Lumpur
100266417,The Court @ Central Residence,2015,RM 1 850 per month,Kuala Lumpur - Sungai Besi,Service Residence,3,,2,1041 sq.ft.,Fully Furnished,,"Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT, Internet",Kuala Lumpur
100266029,M City,2016,RM 2 000 per month,Kuala Lumpur - KL City,Service Residence,1,,2,910 sq.ft.,Fully Furnished,"Security, Minimart, Jogging Track, Barbeque area, Sauna, Parking, Playground, Swimming Pool, Gymnasium, Squash Court, Lift","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100266027,Platinum Hill PV 2,2013,RM 1 700 per month,Kuala Lumpur - Setapak,Condominium,3,2,2,1313 sq.ft.,Not Furnished,"Parking, Playground, Squash Court, Minimart, Gymnasium, Security, Swimming Pool",,Kuala Lumpur
100266256,Regalia Residence,2012,RM 1 950 per month,Kuala Lumpur - Jalan Sultan Ismail,Service Residence,1,,1,760 sq.ft.,Fully Furnished,"Gymnasium, Swimming Pool, Parking, Playground, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100266251,Lanai Residences,2020,RM 1 500 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,1,2,800 sq.ft.,Partially Furnished,"Parking, Security, Lift, Playground, Gymnasium, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
100266247,The Orion,2006,RM 2 700 per month,Kuala Lumpur - City Centre,Condominium,3,3,3,1323 sq.ft.,Fully Furnished,"Barbeque area, Squash Court, Parking, Playground, Jogging Track, Swimming Pool, Gymnasium",,Kuala Lumpur
100266236,Aman Satu,,RM 850 per month,Kuala Lumpur - Kepong,Apartment,3,1,2,837 sq.ft.,Not Furnished,Parking,Cooking Allowed,Kuala Lumpur
100265927,Fortune Avenue,,RM 1 800 per month,Kuala Lumpur - Kepong,Condominium,3,2,2,1920 sq.ft.,Partially Furnished,"Security, Playground, Swimming Pool, Parking, Lift",Cooking Allowed,Kuala Lumpur
100265936,The Leafz,,RM 1 900 per month,Kuala Lumpur - Sungai Besi,Service Residence,2,2,2,1046 sq.ft.,Fully Furnished,,,Kuala Lumpur
100265992,Rumbia Residence @ Ari Permaisuri,2021,RM 2 500 per month,Kuala Lumpur - Cheras,Condominium,4,2,3,1200 sq.ft.,Fully Furnished,"Security, Playground, Parking, Swimming Pool, Jogging Track, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed",Kuala Lumpur
100266202,Unio Residence,2021,RM 2 480 per month,Kuala Lumpur - Kepong,Apartment,2,1,2,900 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Lift, Minimart, Parking, Security, Playground, Barbeque area, Multipurpose hall, Sauna, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100266200,Angkupuri,1998,RM 2 500 per month,Kuala Lumpur - Mont Kiara,Condominium,4,1,2,1550 sq.ft.,Fully Furnished,"Playground, Jogging Track, Barbeque area, Swimming Pool, Sauna, Parking, Security, Gymnasium, Tennis Court, Squash Court, Lift, Multipurpose hall, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
100266185,MH Platinum Residency,,RM 1 600 per month,Kuala Lumpur - Setapak,Apartment,3,1,2,1018 sq.ft.,Partially Furnished,,,Kuala Lumpur
100216501,Putra Villa,2007,RM 1 800 per month,Kuala Lumpur - Setapak,Condominium,3,1,2,1100 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Minimart, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
